"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"hsa04218","Cellular Processes","Cell growth and death","hsa04218","Cellular senescence","20/186","146/5972",0.136986301369863,4.39829135366033,7.45319684244784,1.77343220428603e-08,1.6266654011727e-07,7.85331139466046e-08,"898/1017/5925/5594/1432/207/5295/208/3133/1026/4193/6300/595/4609/1869/891/3845/890/896/3576",20
"hsa05210","Human Diseases","Cancer: specific types","hsa05210","Colorectal cancer","15/186","81/5972",0.185185185185185,5.94583831142971,8.03486724311781,1.9256440539032e-08,1.70740439446084e-07,8.24310787986633e-08,"5594/207/5295/208/3725/2353/1026/596/10018/595/4609/8313/332/3845/836",15
"hsa05207","Human Diseases","Cancer: overview","hsa05207","Chemical carcinogenesis - receptor activation","19/186","134/5972",0.141791044776119,4.55255978173648,7.45680080375518,2.32471504620556e-08,1.99475549126025e-07,9.63039849361896e-08,"2247/5925/5594/207/5295/208/3725/2353/596/7422/595/182/4609/332/5566/1869/3845/896/405",19
"hsa05212","Human Diseases","Cancer: specific types","hsa05212","Pancreatic cancer","14/186","73/5972",0.191780821917808,6.15760789512447,7.94897895212283,3.66288368486902e-08,3.04477206304737e-07,1.46997305774349e-07,"5925/5594/207/5295/208/1026/7422/675/595/598/1869/3845/1147/3551",14
"hsa01524","Human Diseases","Drug resistance: antineoplastic","hsa01524","Platinum drug resistance","13/186","65/5972",0.2,6.42150537634409,7.87923182717448,6.78590865718024e-08,5.46985364487862e-07,2.64076828126312e-07,"5594/207/5295/208/1026/596/4193/672/598/332/836/841/8772",13
"hsa05226","Human Diseases","Cancer: specific types","hsa05226","Gastric cancer","17/186","115/5972",0.147826086956522,4.74633006077606,7.27290874375388,7.09435381008919e-08,5.55028856906978e-07,2.67960112950737e-07,"2247/898/1017/5925/5594/207/5295/208/1026/5243/596/595/4609/8313/1869/3845/54361",17
"hsa05218","Human Diseases","Cancer: specific types","hsa05218","Melanoma","12/186","55/5972",0.218181818181818,7.00527859237537,8.02148014431058,7.95010075314405e-08,6.04207657238948e-07,2.91702944927391e-07,"2247/5925/5594/207/5295/208/1026/4193/595/1869/3845/5154",12
"hsa04115","Cellular Processes","Cell growth and death","hsa04115","p53 signaling pathway","13/186","72/5972",0.180555555555556,5.79719235364397,7.34206403942107,2.42006170619964e-07,1.7881567051364e-06,8.63296865954256e-07,"898/1017/1026/596/4193/595/598/7057/891/836/841/896/7161",13
"hsa04215","Cellular Processes","Cell growth and death","hsa04215","Apoptosis - multiple species","9/186","31/5972",0.290322580645161,9.32154006243496,8.32809311152205,2.53474963239492e-07,1.82227946545148e-06,8.79770853918008e-07,"596/10018/598/332/4804/836/840/841/8772",9
"hsa05235","Human Diseases","Cancer: overview","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer","14/186","86/5972",0.162790697674419,5.22680670167542,7.07851696253458,3.15095865386939e-07,2.20567105770857e-06,1.06486691349603e-06,"5594/1432/207/5295/208/920/3725/2353/3458/6300/3845/7189/1147/3551",14
"hsa04068","Environmental Information Processing","Signal transduction","hsa04068","FoxO signaling pathway","16/186","117/5972",0.136752136752137,4.39077290690194,6.64077825226425,5.25997073843529e-07,3.50295901075179e-06,1.69117926122564e-06,"1017/5594/1432/207/5295/208/1026/10018/4193/6300/3667/595/891/3845/1147/3551",16
"hsa05145","Human Diseases","Infectious disease: parasitic","hsa05145","Toxoplasmosis","15/186","103/5972",0.145631067961165,4.67585342937676,6.74660892780625,5.2888889978931e-07,3.50295901075179e-06,1.69117926122564e-06,"5594/1432/207/208/596/3458/240/6300/598/3688/836/841/7189/1147/3551",15
"hsa04621","Organismal Systems","Immune system","hsa04621","NOD-like receptor signaling pathway","18/186","147/5972",0.122448979591837,3.93153390388413,6.45203057608394,5.39929772333923e-07,3.50295901075179e-06,1.69117926122564e-06,"3553/5594/1432/7158/1508/6347/3725/596/6300/29108/598/841/8772/7189/25828/1147/3551/3576",18
"hsa05132","Human Diseases","Infectious disease: bacterial","hsa05132","Salmonella infection","23/186","232/5972",0.0991379310344828,3.1830737856878,6.08061146405301,6.48691766190389e-07,4.09490530459763e-06,1.9769625926431e-06,"3553/5594/1432/207/208/60/3725/2353/596/4633/5289/6300/29108/4609/836/840/841/8772/7189/25828/1147/3551/3576",23
"hsa05202","Human Diseases","Cancer: overview","hsa05202","Transcriptional misregulation in cancer","18/186","149/5972",0.120805369127517,3.8787616367179,6.37993477431173,6.61958376307135e-07,4.09490530459763e-06,1.9769625926431e-06,"6667/4094/1026/861/1655/4193/598/4609/5328/4804/5154/4318/890/1991/4208/860/3576/3002",18
"hsa04722","Organismal Systems","Nervous system","hsa04722","Neurotrophin signaling pathway","15/186","105/5972",0.142857142857143,4.58678955453149,6.64788188815507,6.82642118094452e-07,4.12688189575282e-06,1.99240044037137e-06,"5594/1432/207/5295/208/3725/596/5663/6300/3667/3845/4804/7189/3551/7161",15
"hsa05170","Human Diseases","Infectious disease: viral","hsa05170","Human immunodeficiency virus 1 infection","20/186","183/5972",0.109289617486339,3.50901933133557,6.18042827292683,7.8916967287124e-07,4.61565544867674e-06,2.22837342595394e-06,"5594/1432/207/5295/208/920/3725/2353/3133/596/6300/598/891/3845/836/841/8772/7189/1147/3551",20
"hsa04010","Environmental Information Processing","Signal transduction","hsa04010","MAPK signaling pathway","23/186","235/5972",0.0978723404255319,3.14243880118966,6.00745773967512,8.15500365244731e-07,4.61565544867674e-06,2.22837342595394e-06,"2247/3553/5594/1432/207/208/4763/3725/2353/7422/6300/2323/1843/4609/5566/3845/4804/5154/836/7189/1147/3551/4208",23
"hsa05130","Human Diseases","Infectious disease: bacterial","hsa05130","Pathogenic Escherichia coli infection","19/186","167/5972",0.11377245508982,3.65295216019574,6.23415125619222,8.15548143187243e-07,4.61565544867674e-06,2.22837342595394e-06,"3553/5594/1432/60/3725/2353/6300/29108/3688/10163/836/840/841/1366/8772/7189/1147/3551/3576",19
"hsa04625","Organismal Systems","Immune system","hsa04625","C-type lectin receptor signaling pathway","14/186","93/5972",0.150537634408602,4.8333911434848,6.67980327479569,8.50385668355066e-07,4.71255391213433e-06,2.27515463902013e-06,"3553/5594/1432/207/5295/208/3725/4193/6300/29108/3845/841/1147/3551",14
"hsa01521","Human Diseases","Drug resistance: antineoplastic","hsa01521","EGFR tyrosine kinase inhibitor resistance","12/186","69/5972",0.173913043478261,5.58391771856008,6.86618910290617,1.09024544726213e-06,5.91847528513729e-06,2.85735648906509e-06,"2247/5594/207/5295/208/4763/596/10018/7422/598/3845/5154",12
"hsa05131","Human Diseases","Infectious disease: bacterial","hsa05131","Shigellosis","22/186","222/5972",0.0990990990990991,3.1818269882786,5.93955170648784,1.16802401849586e-06,6.21388777839797e-06,2.9999774790841e-06,"3553/5594/1432/207/5295/7094/208/60/3725/596/4633/5289/4193/6300/29108/598/3688/10163/7189/1147/3551/3576",22
"hsa04510","Cellular Processes","Cellular community - eukaryotes","hsa04510","Focal adhesion","18/186","163/5972",0.110429447852761,3.54561646546606,5.90781488095977,2.50066349325182e-06,1.30426762589212e-05,6.2968203545247e-06,"5594/207/5295/7094/208/60/3725/596/4633/3676/7422/595/6696/7057/3688/5154/896/3679",18
"hsa05214","Human Diseases","Cancer: specific types","hsa05214","Glioma","11/186","64/5972",0.171875,5.5184811827957,6.5155789975565,3.50534028638866e-06,1.75928399279129e-05,8.49357527188514e-06,"5925/5594/207/5295/208/1026/4193/595/1869/3845/5154",11
"hsa05221","Human Diseases","Cancer: specific types","hsa05221","Acute myeloid leukemia","11/186","64/5972",0.171875,5.5184811827957,6.5155789975565,3.50534028638866e-06,1.75928399279129e-05,8.49357527188514e-06,"5594/207/5295/208/861/595/4609/3845/890/1147/3551",11
"hsa05164","Human Diseases","Infectious disease: viral","hsa05164","Influenza A","16/186","137/5972",0.116788321167883,3.74978416136881,5.83753170789188,4.47479904376793e-06,2.2042528623005e-05,1.06418222873233e-05,"3553/5594/207/5295/208/60/6347/3458/29108/836/841/8772/1147/3551/896/3576",16
"hsa04662","Organismal Systems","Immune system","hsa04662","B cell receptor signaling pathway","12/186","80/5972",0.15,4.81612903225806,6.16066322044733,5.52055142826819e-06,2.66993941803516e-05,1.28900913731812e-05,"5594/207/5295/208/3725/2353/11025/3636/3845/973/1147/3551",12
"hsa05416","Human Diseases","Cardiovascular disease","hsa05416","Viral myocarditis","10/186","56/5972",0.178571428571429,5.73348694316436,6.3804587809299,6.91074316599364e-06,3.23484811470342e-05,1.56173909771989e-05,"60/3683/1756/3133/6442/595/836/841/3689/5551",10
"hsa05203","Human Diseases","Cancer: overview","hsa05203","Viral carcinogenesis","18/186","175/5972",0.102857142857143,3.30248847926267,5.54249912263821,6.93181738865018e-06,3.23484811470342e-05,1.56173909771989e-05,"898/1017/5925/5594/5295/3725/3133/1026/8850/4193/22938/595/5566/3845/836/841/890/896",18
"hsa04371","Environmental Information Processing","Signal transduction","hsa04371","Apelin signaling pathway","14/186","111/5972",0.126126126126126,4.04959798508186,5.81445500054355,7.36826345103371e-06,3.26659679662494e-05,1.5770669140809e-05,"5594/207/208/4205/4633/5289/595/182/4635/6696/5566/3845/4208/59",14
"hsa04660","Organismal Systems","Immune system","hsa04660","T cell receptor signaling pathway","14/186","111/5972",0.126126126126126,4.04959798508186,5.81445500054355,7.36826345103371e-06,3.26659679662494e-05,1.5770669140809e-05,"5594/1432/207/5295/208/920/3725/2353/3458/6300/925/3845/1147/3551",14
"hsa04936","Human Diseases","Endocrine and metabolic disease","hsa04936","Alcoholic liver disease","14/186","111/5972",0.126126126126126,4.04959798508186,5.81445500054355,7.36826345103371e-06,3.26659679662494e-05,1.5770669140809e-05,"3553/1432/207/208/32/6300/595/836/841/8772/7189/1147/3551/3576",14
"hsa04015","Environmental Information Processing","Signal transduction","hsa04015","Rap1 signaling pathway","17/186","159/5972",0.106918238993711,3.43288023263678,5.57455139031533,7.50265152129567e-06,3.27164804043385e-05,1.57950558343067e-05,"2247/5594/1432/207/5295/7094/208/60/3683/7422/6300/7057/3845/4804/3688/5154/3689",17
"hsa05140","Human Diseases","Infectious disease: parasitic","hsa05140","Leishmaniasis","11/186","71/5972",0.154929577464789,4.97440557322429,6.03989436738823,9.97914753220906e-06,4.2813761993026e-05,2.06698811363244e-05,"3553/5594/1432/3725/2353/3676/3458/6300/3688/7189/3689",11
"hsa04926","Organismal Systems","Endocrine system","hsa04926","Relaxin signaling pathway","13/186","101/5972",0.128712871287129,4.13265197487491,5.69255963453704,1.2615065900095e-05,5.32636115781789e-05,2.57149213001101e-05,"5594/1432/207/5295/208/3725/2353/7422/6300/5566/3845/4318/59",13
"hsa04919","Organismal Systems","Endocrine system","hsa04919","Thyroid hormone signaling pathway","13/186","102/5972",0.127450980392157,4.0921357790428,5.64716379179532,1.40683976565092e-05,5.84717777598665e-05,2.82293505607587e-05,"5594/207/5295/208/60/8850/4193/595/4609/5566/6513/3845/54361",13
"hsa04932","Human Diseases","Endocrine and metabolic disease","hsa04932","Non-alcoholic fatty liver disease","15/186","136/5972",0.110294117647059,3.54127134724858,5.37469278783395,1.81554070832875e-05,7.42975120639149e-05,3.58697921321631e-05,"3553/1432/207/5295/208/3725/2353/10018/6300/3667/836/840/841/3551/3576",15
"hsa04915","Organismal Systems","Endocrine system","hsa04915","Estrogen signaling pathway","12/186","90/5972",0.133333333333333,4.28100358422939,5.62284669132298,1.91120719001584e-05,7.70274412945779e-05,3.71877635058904e-05,"6667/5594/207/5295/208/3725/2353/596/1839/5566/3845/4318",12
"hsa05144","Human Diseases","Infectious disease: parasitic","hsa05144","Malaria","8/186","40/5972",0.2,6.42150537634409,6.16793957319967,2.49121153246061e-05,9.89048160648539e-05,4.77498518397791e-05,"3553/6347/3683/3458/7057/948/3689/3576",8
"hsa05211","Human Diseases","Cancer: specific types","hsa05211","Renal cell carcinoma","10/186","65/5972",0.153846153846154,4.93961952026468,5.72556390822202,2.72337505229329e-05,0.000106532024104414,5.14321604303067e-05,"5594/207/5295/208/3725/1026/7422/6513/3845/405",10
"hsa04380","Organismal Systems","Development and regeneration","hsa04380","Osteoclast differentiation","14/186","127/5972",0.110236220472441,3.53941241215816,5.1860133902405,3.50553239131171e-05,0.00013514081392593,6.52440811197603e-05,"3553/5594/1432/207/5295/208/3725/2353/3458/6300/11025/7189/1147/3551",14
"hsa05213","Human Diseases","Cancer: specific types","hsa05213","Endometrial cancer","9/186","54/5972",0.166666666666667,5.35125448028674,5.75857033955907,3.59793371040898e-05,0.000136721480995541,6.60072049127663e-05,"5594/207/5295/208/1026/595/4609/8313/3845",9
"hsa04659","Organismal Systems","Immune system","hsa04659","Th17 cell differentiation","12/186","96/5972",0.125,4.01344086021505,5.33639770495141,3.70178837734972e-05,0.00013868671948944,6.69559943716331e-05,"3553/5594/1432/920/3725/2353/861/3458/50943/6300/1147/3551",12
"hsa04658","Organismal Systems","Immune system","hsa04658","Th1 and Th2 cell differentiation","11/186","82/5972",0.134146341463415,4.30710726462103,5.4061532564258,4.04791771719313e-05,0.000149548071218524,7.21997019733278e-05,"5594/1432/920/3725/2353/4094/3458/6300/182/1147/3551",11
"hsa04920","Organismal Systems","Endocrine system","hsa04920","Adipocytokine signaling pathway","9/186","55/5972",0.163636363636364,5.25395894428152,5.68217555295289,4.18776321236e-05,0.000152313103962364,7.35346208286839e-05,"207/208/32/3667/6513/948/1147/3551/51703",9
"hsa05225","Human Diseases","Cancer: specific types","hsa05225","Hepatocellular carcinoma","15/186","146/5972",0.102739726027397,3.29871851524525,5.04159290551952,4.23728183955449e-05,0.000152313103962364,7.35346208286839e-05,"5925/5594/207/5295/208/60/1026/6597/595/598/4609/8313/1869/3845/54361",15
"hsa04650","Organismal Systems","Immune system","hsa04650","Natural killer cell mediated cytotoxicity","12/186","100/5972",0.12,3.85290322580645,5.1580412345263,5.58262560690832e-05,0.000197997121525015,9.55902209182898e-05,"5594/5295/3683/3133/3811/3458/9437/3845/836/3689/3002/5551",12
"hsa04928","Organismal Systems","Endocrine system","hsa04928","Parathyroid hormone synthesis, secretion and action","11/186","85/5972",0.129411764705882,4.155091714105,5.25248990141477,5.68544679069296e-05,0.000198990637674254,9.60698765186346e-05,"6667/9935/5594/4205/2353/1026/596/1839/5566/4208/860",11
"hsa04670","Organismal Systems","Immune system","hsa04670","Leukocyte transendothelial migration","11/186","86/5972",0.127906976744186,4.10677669417354,5.20283350544457,6.34481557510202e-05,0.000219184538048979,0.000105819207130888,"1432/5295/60/3683/4633/3676/6300/3688/1366/4318/3689",11
"hsa04917","Organismal Systems","Endocrine system","hsa04917","Prolactin signaling pathway","9/186","58/5972",0.155172413793103,4.98220244716352,5.46370779355095,6.47029281103193e-05,0.000220653575350576,0.00010652843764452,"5594/1432/207/5295/208/2353/6300/595/3845",9
"hsa05152","Human Diseases","Infectious disease: bacterial","hsa05152","Tuberculosis","15/186","152/5972",0.0986842105263158,3.16850594227504,4.85525127818527,6.7821570129682e-05,0.000228361236132853,0.000110249587685825,"3553/5594/1432/207/208/596/5289/3458/6300/836/841/8772/3329/7189/3689",15
"hsa04934","Human Diseases","Endocrine and metabolic disease","hsa04934","Cushing syndrome","13/186","121/5972",0.107438016528926,3.4495690038212,4.8804302137766,8.78943195208578e-05,0.000292248612406852,0.000141093512915061,"6667/898/1017/5925/5594/1026/595/8313/183/5566/1869/54361/405",13
"hsa05168","Human Diseases","Infectious disease: viral","hsa05168","Herpes simplex virus 1 infection","15/186","158/5972",0.0949367088607595,3.0481829318089,4.6778960350132,0.000105794537314252,0.000347424036118408,0.000167731430179841,"3553/207/5295/208/6347/3133/596/3458/598/836/841/8772/7189/1147/3551",15
"hsa04914","Organismal Systems","Endocrine system","hsa04914","Progesterone-mediated oocyte maturation","11/186","91/5972",0.120879120879121,3.88112962306511,4.96533663031838,0.000107173013240362,0.000347658799048002,0.000167844770414944,"1017/5594/1432/207/5295/208/6300/5566/891/3845/890",11
"hsa04066","Environmental Information Processing","Signal transduction","hsa04066","HIF-1 signaling pathway","11/186","93/5972",0.118279569892473,3.79766446988091,4.87501733796505,0.000130770516050995,0.000419095870717647,0.000202333582222212,"5594/207/5295/208/1026/596/3458/7422/7076/6513/405",11
"hsa04810","Cellular Processes","Cell motility","hsa04810","Regulation of actin cytoskeleton","16/186","180/5972",0.0888888888888889,2.85400238948626,4.52817349746491,0.0001361071238526,0.000431005892199901,0.000208083572807233,"2247/5594/207/5295/208/60/3683/4633/3682/3676/3845/3688/5154/10163/3679/3689",16
"hsa04514","Environmental Information Processing","Signaling molecules and interaction","hsa04514","Cell adhesion molecules","12/186","110/5972",0.109090909090909,3.50263929618768,4.74965962741741,0.000142409933466595,0.000445659321201343,0.000215158041893802,"920/3683/3133/3676/5817/925/3688/923/1366/3385/26047/3689",12
"hsa05231","Human Diseases","Cancer: overview","hsa05231","Choline metabolism in cancer","10/186","79/5972",0.126582278481013,4.06424390907854,4.91540661549286,0.000150153851788645,0.000464429355532321,0.000224219950039347,"6667/5594/207/5295/208/3725/2353/3845/5154/10163",10
"hsa04550","Cellular Processes","Cellular community - eukaryotes","hsa04550","Signaling pathways regulating pluripotency of stem cells","12/186","112/5972",0.107142857142857,3.44009216589862,4.67366120387417,0.000169367266882777,0.000517835551618607,0.000250003709131263,"2247/5594/1432/207/5295/208/9869/6300/4609/8313/3845/54361",12
"hsa04370","Environmental Information Processing","Signal transduction","hsa04370","VEGF signaling pathway","8/186","52/5972",0.153846153846154,4.93961952026468,5.11547412363074,0.000177032136192443,0.000535119866218067,0.00025834833272103,"5594/1432/207/5295/208/7422/6300/3845",8
"hsa05223","Human Diseases","Cancer: specific types","hsa05223","Non-small cell lung cancer","9/186","66/5972",0.136363636363636,4.3782991202346,4.94782282353268,0.000181435510603179,0.000542267930566805,0.000261799317487733,"5925/5594/207/5295/208/1026/595/1869/3845",9
"hsa05134","Human Diseases","Infectious disease: bacterial","hsa05134","Legionellosis","8/186","53/5972",0.150943396226415,4.8464191519578,5.04267717661039,0.000203028968457738,0.000600063395663982,0.000289702153822738,"3553/29108/836/840/841/3329/3689/3576",8
