"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"hsa05166","Human Diseases","Infectious disease: viral","hsa05166","Human T-cell leukemia virus 1 infection","18/235","206/5972",0.087378640776699,2.22053294773807,3.6079527423843,0.00115906169114625,0.0149097481179267,0.0112024144311743,"5970/3725/4055/1385/1029/5295/3383/1386/896/1019/2002/2113/4790/6722/1869/6513/7042/3689",18
"hsa04920","Organismal Systems","Endocrine system","hsa04920","Adipocytokine signaling pathway","8/235","55/5972",0.145454545454545,3.69640232108317,4.06565285941978,0.00125235169120869,0.01540937080922,0.011577805108657,"8660/5970/5443/79602/4790/6256/5106/6513",8
"hsa04925","Organismal Systems","Endocrine system","hsa04925","Aldosterone synthesis and secretion","9/235","69/5972",0.130434782608696,3.31470860314524,3.91380804255043,0.00139833025612476,0.0164886442701378,0.0123887154270703,"5443/183/1385/2767/949/481/1386/3164/4929",9
"hsa04927","Organismal Systems","Endocrine system","hsa04927","Cortisol synthesis and secretion","7/235","44/5972",0.159090909090909,4.04294003868472,4.09996998341445,0.00147322342844754,0.0166768892100262,0.0125301529493223,"5443/183/1385/2767/949/1386/3164",7
"hsa05417","Human Diseases","Cardiovascular disease","hsa05417","Lipid and atherosclerosis","16/235","179/5972",0.0893854748603352,2.27153215262094,3.4955630459825,0.00171065208295689,0.018619789979877,0.0139899482087973,"5970/8795/3725/7436/3308/7097/1558/19/356/5295/3383/572/4790/6256/6347/959",16
"hsa05323","Human Diseases","Immune disease","hsa05323","Rheumatoid arthritis","9/235","73/5972",0.123287671232877,3.13308073447974,3.71103087013097,0.00208996584175834,0.0219059382673189,0.016458990254783,"3725/7422/7097/3383/6347/8792/7042/3689/1493",9
"hsa05220","Human Diseases","Cancer: specific types","hsa05220","Chronic myeloid leukemia","9/235","74/5972",0.121621621621622,3.09074180563542,3.66251085766438,0.00229964889025295,0.0232428798550566,0.0174634990913946,"5970/1029/5894/5295/572/1019/4790/1869/7042",9
"hsa04668","Environmental Information Processing","Signal transduction","hsa04668","TNF signaling pathway","11/235","105/5972",0.104761904761905,2.66228976697062,3.47783023365107,0.00263225114072946,0.0256871404422909,0.0192999902151488,"5970/3725/1906/1385/5295/9252/3383/1386/4790/1051/6347",11
"hsa05219","Human Diseases","Cancer: specific types","hsa05219","Bladder cancer","6/235","38/5972",0.157894736842105,4.01254199328107,3.77021553487627,0.00333760425916699,0.0307644804568825,0.0231148411838954,"7422/1029/5894/9252/1019/1869",6
"hsa04066","Environmental Information Processing","Signal transduction","hsa04066","HIF-1 signaling pathway","10/235","93/5972",0.10752688172043,2.73255547929536,3.40793997100648,0.00336996075676099,0.0307644804568825,0.0231148411838954,"5054/5970/4055/7422/1906/5295/3643/4790/6513/4843",10
"hsa01524","Human Diseases","Drug resistance: antineoplastic","hsa01524","Platinum drug resistance","8/235","65/5972",0.123076923076923,3.12772504091653,3.49062937759155,0.00370412413288212,0.0309110025210344,0.0232249302929103,"332/356/4292/1029/672/5295/572/1244",8
"hsa05211","Human Diseases","Cancer: specific types","hsa05211","Renal cell carcinoma","8/235","65/5972",0.123076923076923,3.12772504091653,3.49062937759155,0.00370412413288212,0.0309110025210344,0.0232249302929103,"3725/7422/5894/5295/572/2113/6513/7042",8
"hsa04080","Environmental Information Processing","Signaling molecules and interaction","hsa04080","Neuroactive ligand-receptor interaction","13/235","142/5972",0.0915492957746479,2.3265208270902,3.2377179247669,0.00371368934881685,0.0309110025210344,0.0232249302929103,"2908/5443/153/2798/1139/183/6019/1906/2688/1901/3269/3001/133",13
"hsa05223","Human Diseases","Cancer: specific types","hsa05223","Non-small cell lung cancer","8/235","66/5972",0.121212121212121,3.08033526756931,3.43932819430964,0.004075478740563,0.0329531566736951,0.0247592994163526,"1029/5894/5295/572/1019/6256/2309/1869",8
"hsa05030","Human Diseases","Substance dependence","hsa05030","Cocaine addiction","5/235","28/5972",0.178571428571429,4.53799392097264,3.79762204211092,0.00422994908944981,0.0332440489831423,0.0249778608688665,"5970/3725/1385/1386/4790",5
"hsa05144","Human Diseases","Infectious disease: parasitic","hsa05144","Malaria","6/235","40/5972",0.15,3.81191489361702,3.61115922781108,0.00434639509673592,0.0332440489831423,0.0249778608688665,"7097/3383/6347/959/7042/3689",6
"hsa05215","Human Diseases","Cancer: specific types","hsa05215","Prostate cancer","9/235","82/5972",0.109756097560976,2.78920601971977,3.30160163740987,0.00464505642801928,0.0345934465560383,0.0259917284891938,"5970/5328/2260/1385/5894/5295/572/4790/1869",9
"hsa04010","Environmental Information Processing","Signal transduction","hsa04010","MAPK signaling pathway","18/235","235/5972",0.0765957446808511,1.94650973291082,2.99592979504345,0.00492896759103001,0.0347613929151497,0.0261179147065659,"5970/3725/7422/356/1843/5321/2260/7423/5894/9252/3643/1386/2002/4790/6197/6722/3164/7042",18
"hsa04022","Environmental Information Processing","Signal transduction","hsa04022","cGMP-PKG signaling pathway","11/235","114/5972",0.0964912280701754,2.45210899589399,3.16804979889256,0.00498626448996909,0.0347613929151497,0.0261179147065659,"8660/153/1385/2767/5894/3643/481/1386/572/6722/5500",11
"hsa05222","Human Diseases","Cancer: specific types","hsa05222","Small cell lung cancer","9/235","83/5972",0.108433734939759,2.75560112791592,3.25956136844699,0.00503610286049872,0.0347613929151497,0.0261179147065659,"5970/2335/5295/3912/1019/4790/6256/1869/4843",9
"hsa05218","Human Diseases","Cancer: specific types","hsa05218","Melanoma","7/235","55/5972",0.127272727272727,3.23435203094778,3.36897044352196,0.00540784960258729,0.0364386056555286,0.0273780857073341,"2260/1029/5894/5295/572/1019/1869",7
"hsa04024","Environmental Information Processing","Signal transduction","hsa04024","cAMP signaling pathway","12/235","133/5972",0.0902255639097744,2.29288113901776,3.05161839763403,0.00587917531659882,0.0379127003343173,0.028485644290616,"5970/5443/3725/153/1906/1385/5894/5295/481/572/4790/5500",12
"hsa04928","Organismal Systems","Endocrine system","hsa04928","Parathyroid hormone synthesis, secretion and action","9/235","85/5972",0.105882352941176,2.6907634543179,3.17731548074786,0.00589455411558291,0.0379127003343173,0.028485644290616,"6446/2260/1385/2767/5894/1386/7421/6256/4929",9
"hsa05152","Human Diseases","Infectious disease: bacterial","hsa05152","Tuberculosis","13/235","152/5972",0.0855263157894737,2.17346024636058,2.96581272968757,0.00660616476343767,0.0415454361789524,0.0312150943208049,"2209/5970/7097/6772/1385/5894/572/4790/7421/1051/4843/7042/3689",13
"hsa05162","Human Diseases","Infectious disease: viral","hsa05162","Measles","11/235","119/5972",0.092436974789916,2.34907920615055,3.00840781944846,0.00687974404678712,0.0423253818530599,0.0318011052048283,"5970/3725/7097/356/6772/5295/7161/572/896/1019/4790",11
"hsa04917","Organismal Systems","Endocrine system","hsa04917","Prolactin signaling pathway","7/235","58/5972",0.120689655172414,3.06705796038151,3.20140805188601,0.00725369347180767,0.0436764947345015,0.0328162616193763,"5970/6772/5894/5295/4790/2309/8792",7
"hsa04934","Human Diseases","Endocrine and metabolic disease","hsa04934","Cushing syndrome","11/235","121/5972",0.0909090909090909,2.31025145067698,2.9467773774962,0.00777851345304923,0.0458608189002694,0.0344574499455251,"5443/183/1385/2767/949/1029/51655/1386/1019/3164/1869",11
