	D1_p1_rep1_auto	D4_p1_rep1_auto	D8_p1_rep1_auto	D11_p1_rep1_auto	D14_p1_rep1_auto	D1_p1_rep2_auto	D4_p1_rep2_auto	D8_p1_rep2_auto	D11_p1_rep2_auto	D14_p1_rep2_auto	D1_p2_rep1_auto	D4_p2_rep1_auto	D8_p2_rep1_auto	D11_p2_rep1_auto	D14_p2_rep1_auto	D1_p2_rep2_auto	D4_p2_rep2_auto	D8_p2_rep2_auto	D11_p2_rep2_auto	D14_p2_rep2_auto	D1_p3_rep1_auto	D4_p3_rep1_auto	D8_p3_rep1_auto	D11_p3_rep1_auto	D14_p3_rep1_auto	D1_p3_rep2_auto	D4_p3_rep2_auto	D8_p3_rep2_auto	D11_p3_rep2_auto	D14_p3_rep2_auto	D1_p1_rep1_B	D4_p1_rep1_B	D8_p1_rep1_B	D11_p1_rep1_B	D14_p1_rep1_B	D1_p1_rep2_B	D4_p1_rep2_B	D8_p1_rep2_B	D11_p1_rep2_B	D14_p1_rep2_B	D1_p2_rep1_B	D4_p2_rep1_B	D8_p2_rep1_B	D11_p2_rep1_B	D14_p2_rep1_B	D1_p2_rep2_B	D4_p2_rep2_B	D8_p2_rep2_B	D11_p2_rep2_B	D14_p2_rep2_B	D1_p3_rep1_B	D4_p3_rep1_B	D8_p3_rep1_B	D11_p3_rep1_B	D14_p3_rep1_B	D1_p3_rep2_B	D4_p3_rep2_B	D8_p3_rep2_B	D11_p3_rep2_B	D14_p3_rep2_B
ENPP4	9.32999488973185	8.94618363992719	9.20911193526674	9.37492789527701	9.23241612987863	9.23808687581297	9.12772959598781	9.06419676700626	9.35046246617447	9.13366333467469	8.70476165314154	9.14537296277095	8.67092840252734	8.88181837824022	9.04998116448009	8.70700345959651	9.00638710575939	8.96768525334295	8.78808928691552	9.05023230040761	8.75750041337631	8.6968537175767	9.06782250753572	9.13829062074888	8.99056430369188	9.04349662372554	8.75133289450268	8.9163637054188	9.21033792671483	9.56727177679584	9.38615216777342	9.12158485288954	9.21947105887433	9.36662927035237	9.11119912933572	9.46903701457178	9.29440850886428	9.2952228359399	9.47281285356641	9.47041121818394	9.06517396548659	8.77924083638422	9.20486965108553	8.97444749665211	8.9632886542089	8.99337801423091	9.10387503274121	9.31978701345804	9.16558130213003	8.51519879676401	9.36515480426065	9.06172407756417	9.21426475459572	9.22562431891493	9.13064265859572	9.30103882727128	9.10567397221374	9.13114555834928	9.39197518201053	9.5527468446572
SEMA3F	0	0	0.79944043800333	0	0	1.39592647539635	0	0	0	0	1.53638927444103	1.17388141771385	1.81455202091967	0	2.56037239998022	0.880111912475059	2.37098476117603	1.07078158922565	2.36033937230764	3.04703118820738	0	0	1.02578191412873	0	1.04563972644989	0	0	0	0	0.820539922288001	0	0	0	0.984008322855822	2.20907652136625	0	0.883533997858063	0	1.29078160817024	0	2.01153096732323	1.69189610104477	0	2.62031323962994	3.03338941515444	2.02460700317107	1.06182603017616	0.931767391411284	2.71021277629158	3.58178765496349	0.980115672449718	0	0	0.856749760246157	2.21449168583486	0	1.38550865823904	0	0.902239177007545	1.98930518659493
ANKIB1	10.3872997185631	10.2015296466556	10.2584766493266	10.1459660574154	10.2661749211425	10.3138043752989	10.2306373246507	10.3128060739382	10.0874870678623	10.0902911558129	9.88514128361652	9.87167922561188	10.0216329009949	10.026165742088	9.98727829414229	9.96025306742706	9.75099013720106	10.1096645323642	9.97014451437562	9.75139946815477	9.9538691466189	10.1497328419322	10.2209925761134	10.2583700039886	10.0410764976401	10.0509265077577	10.2024824116205	10.1064740564338	10.1306981943132	10.5286599473637	10.5246680171748	10.5873696914098	10.4885401390597	10.1613905304321	10.2680615715396	10.496422833265	10.5946063361768	10.4317015818211	10.2412233118739	10.2938460787801	10.1394618594035	9.99187546869675	10.2036467629763	10.4014868525982	10.2978094654952	10.1571324254772	10.1039898358364	10.1855667209967	10.3325600278385	9.89350285770773	10.4874579669234	10.6145994615242	10.537564474162	10.4995884317651	10.3719680844633	10.3875986833889	10.6867739267733	10.5239408597002	10.648455100463	10.500939392317
CYP51A1	10.7466471152416	10.8766104361506	10.7321826881443	10.71815212191	10.629797143009	10.8201544156242	10.9214995585807	10.6875570247995	10.8048352795973	10.3839190537816	9.43639121796046	8.72905056272498	11.1804561153867	10.5283551368012	9.57734731671686	9.23354878321288	8.60393606864098	11.0352722884819	10.3297486204359	9.63977230797444	11.1165057167965	10.8831446269365	10.4540861016073	9.97833175893108	9.90676681830859	11.2301361831956	10.8052947412934	10.4947718670548	9.99938747728227	9.87682066499659	10.8083511913654	11.5239662134931	11.6761802703369	11.1340146314877	9.77004598284588	10.8538219899162	11.499641438545	11.963639927342	11.318280538945	9.64723078123213	9.79997176229382	8.428547798382	9.72768736392288	9.82116912169208	9.07694437749147	9.79920871393877	8.28057615683831	9.70892901900899	9.89707459287224	8.80201912508316	11.4377259538838	11.4819750542702	10.9498124023936	10.3747357111738	9.99853103518297	11.4645147255947	11.3396869476768	10.9602502393864	10.2132701890281	10.2049031154218
KRIT1	9.78648109424981	9.91578667193225	9.80525073922868	9.25113416880252	9.20233103905861	9.75642109791707	9.91679440221154	9.88292983801317	8.95100856346812	8.93396752928622	9.25978503117981	9.58358880821844	9.17997350195647	9.16287197976738	9.42375441573275	9.30622027954536	9.52450423493133	9.23604378254947	9.12012490943659	9.32539338847855	9.37648714517584	9.28857107540567	9.24578232432342	9.38317683005575	9.26714883677373	9.38008438791475	9.33120534589882	9.33406389302274	9.23512821781396	9.7490765863873	9.9810619914934	9.89565977484876	10.0003611214985	9.26021089976913	9.54126179870919	9.93980562929743	9.98226236805189	9.3421306265468	9.49756494692531	9.14209529898416	9.17519886876188	9.72152021260658	9.38250377153403	9.91840693985431	10.2507953839442	9.45893468100003	9.70404235850593	9.56595505966402	9.80886725432871	9.84698726419977	9.52606105836985	9.58571926370334	9.58413657467241	9.48760528529698	9.71161780889412	9.5416950241796	9.67133492549886	9.63724820786003	9.58388515198522	9.77445711238473
RAD52	7.9577711614446	7.88150429038801	7.53423332844551	6.97487729567179	7.27976475078241	7.93135605584844	7.87206021174725	7.63750956536903	6.66212717907324	7.21826998267496	7.46607688251619	7.62178739413824	7.17490293871505	7.19093421523761	7.55743629825127	7.60851116615011	7.49534713067728	7.21409100743367	7.2537379871664	7.36163336293148	6.90944727782064	6.57112263381959	6.77855780316839	6.85931961645947	6.94710941873039	6.78964693455284	6.87124146859666	6.87702724319856	7.00345979014957	7.3041796839615	8.19111807933831	7.99720601392783	7.75613222063313	6.76254623954602	7.68046703334837	8.03694888875421	8.07507633697097	7.26670003361044	6.84902157898678	7.75786493500187	7.75674984929326	8.06383643065184	7.6602339828945	8.34596688678217	8.50434159604081	7.51433539383189	7.9214899333007	8.05047421086506	8.19836049964441	8.52955075048482	7.23633981485225	7.24666598127165	6.93261033978253	6.97598422318259	7.3543761513913	7.18270671921566	7.26866694076094	6.89854020408265	7.33769713523662	7.15072946935196
BAD	8.74237995270133	8.6733273484049	8.60904592617715	9.07456518916344	9.09589646022296	8.83612988637736	8.60856462546249	8.77938398700473	9.25545591145158	9.33931105901899	9.09155106423778	8.83205684852695	9.13222881580695	9.11148718718472	8.70098162514751	8.86878406520533	8.82579868821073	9.06871945313002	9.12012490943659	9.03032477361221	9.13486951343688	9.11473623748587	8.98174559739837	8.86348758016689	9.28694804316254	9.18608570441044	9.04131214437497	9.18910263989551	9.16719146302894	8.87129155411565	8.98381521783	8.90207038806012	8.93891295904984	9.51862754561097	9.47913172740842	9.11442405587208	8.72602903810646	9.50287268144209	9.45061443321687	9.53982945174578	9.11861427234623	9.11727008556611	9.39044064811135	8.79376541371782	8.90624538536542	8.99337801423091	8.87238556031943	9.10831584038277	8.97528295714841	9.09281843232828	9.13245133318832	8.88812296994236	8.84550348829539	9.19800200922825	9.17977883819301	9.23128749739572	9.06932351743693	9.24662162392702	9.08773549896831	9.08509652719564
LAP3	9.20891167340564	9.323331753774	9.40303098503586	9.4822066416254	9.47820043224214	9.2085517057104	9.38262504210796	9.33763197666221	9.61469975031945	9.57374170383756	9.5096938578349	9.56217271375557	10.3526884890253	10.7804289815718	9.75551874463813	9.43443193255982	9.13776942299592	10.0329315686895	9.92585729145626	9.70401442860786	9.64231267513592	9.61555369417877	9.69670690486954	9.211467911245	9.32814026789315	9.70018197892196	9.52919767258377	9.66166337600128	9.38221362141532	9.24909207093049	8.89917935121697	9.45387389714638	9.58421407835427	9.54908043638216	9.26073341644151	9.05898465085058	9.533568686135	10.0302648555112	9.6430017574491	9.18466526175632	9.5756668381333	9.3446639358109	9.49720229655211	9.52355467420192	9.14474259065338	9.55181764603854	9.31073668440138	9.37998312287866	9.60827687060859	9.29116245628975	9.68451530101882	9.9641407428465	9.69373034902198	9.65222697118729	9.32335649650692	9.75937010723213	9.91853235998608	9.88185240817705	9.47182769213255	9.46147614079093
CD99	11.0017985430653	11.1392822938435	11.2791050749572	11.8407111998154	11.8827285768198	11.2012337079952	11.2383121764072	11.2536676981213	12.0250445720202	11.9642830255035	11.2955933102517	11.1891946312027	11.3673391665083	11.5215120232711	11.3650489414415	11.1588423100346	11.1544547530682	11.4550477968631	11.6111960338825	11.52265613054	12.0347933906904	12.3756232583919	12.4236947296263	12.3827526610918	12.5234494923946	12.1958649383843	12.347392214916	12.3873016513917	12.4302858271298	11.8585093823327	11.0306286767528	11.1863912772768	11.2604660770028	11.9184015100782	12.0181396792343	11.107132941388	11.1626046331182	11.7839576535746	11.8875774389516	11.9348437755325	11.3372763618898	11.1447583990477	11.2224321528623	10.5438777743695	10.7261225988529	11.2964131261311	10.96261209525	11.016294236315	10.8895876906691	11.0577964792144	12.0182929965281	12.378326172441	12.3967526992053	12.6459189209229	12.4395746758012	12.0749968513285	12.2975041742339	12.5190576684424	12.4081981170541	12.4901716263518
HS3ST1	9.20233517076508	9.17707580852166	8.94656495941697	9.07456518916344	9.06279091022185	9.28789105898654	9.18324604206432	8.91154624149254	8.91957176966604	9.09870785052916	9.58303108189544	8.67243219445512	8.73199577216209	8.6301748822724	8.47136549746905	9.37540604589144	8.69390913698786	8.93885657009012	8.81482927887081	8.7631590028603	7.69149824024536	7.60846972458841	7.37272537424329	7.216118478873	7.49875807555472	7.94917524410514	7.88688814167219	7.99882654548694	7.81259128430268	7.3657826127106	9.55984532491169	9.74709441609465	9.30631275065372	9.59723508071268	9.84964141151212	9.67706497535686	9.70400827639588	9.80206007203313	9.55695615171285	9.87399823892679	9.63372030402221	8.96136496917714	8.5938916679295	8.25771081293921	8.72961525258175	9.55181764603854	8.98504789309649	8.74919984621726	8.5495068340257	8.5648181593641	7.97133808964135	8.18415623295128	8.02029538968226	7.82817531577766	7.42740055791181	7.94950307657159	8.06984356370868	8.17648359650968	7.70516594221731	7.63325254521534
WNT16	8.80014112281838	8.86903890618286	8.76450543231233	8.3052338595111	9.21180019884137	8.76215991014374	8.79962025638136	8.65289304451844	8.25781448615809	9.24335258854336	6.74735878560706	8.0892366115208	7.39586833936532	7.36622377349347	7.48038003701407	6.65852070196396	7.87457998513997	7.48617141986419	7.20065541108355	7.43413239458886	8.56047858656308	8.77780033859387	9.02542591851793	8.89673693447538	9.2215814301265	8.81812833638504	8.73538449135481	8.67558833754405	8.95078695102669	9.5047500199084	8.78512485143453	8.79294118370411	8.75279166428828	9.04471322086072	8.7993415098009	8.6167442813422	8.86060297064058	9.0935570125863	9.13700728561856	8.81358989167489	6.88558840974327	7.73421502736331	7.78589997394998	6.00164995860259	6.67490127798739	7.17459496695158	7.78587460819234	7.6157140393156	6.99330458125776	5.6283894833127	8.93731394100596	9.14278836260494	9.0044834629164	9.36876051997891	9.56674945381411	8.84605901083461	9.00511839227125	9.2976542631472	9.5049885053423	9.6385853547218
MAD1L1	10.6819384758872	10.5634110695005	10.517967508206	10.9158104023782	11.003035467433	10.7535431085078	10.6304107721635	10.5091893259761	11.1409850486614	11.0024859681278	10.1697489862511	10.1536761710687	10.408534985115	10.2867911587311	10.3365127595709	10.278966489841	10.2631376201007	10.345155074426	10.543345752855	10.4140677905337	11.1565653536025	11.446567705253	11.2501486298542	11.1748264689198	11.5291598860947	11.2436288379134	11.5375376145718	11.1644477212104	11.4064676620541	10.5987533493969	10.8202800605462	10.4436383503217	10.3292523642031	10.9329164225087	11.5030552583344	10.9889348870724	10.4565653889469	10.7572970339649	10.8732910508965	11.3684423035746	10.4655235631297	10.113067499235	10.2924502235448	9.5877094890224	9.79678918572636	10.2991844392456	9.87920012171474	10.1697388824404	9.83887293622829	9.69770239211393	11.1046296281551	11.1923142170549	11.1649203874366	11.4840565172988	11.2877488986733	11.166195933747	11.0410489406049	11.3275310642047	11.2189873841252	11.262143584155
LASP1	12.4458095817198	12.2862902040306	12.5275786919612	12.701671261655	12.8662901131606	12.3833739060147	12.305125210027	12.5440136618574	12.8638731121705	12.7874171448642	12.6226223321368	12.4071246142775	12.8691625169536	12.7691249163373	12.4219152255615	12.5974239061078	12.4360927285106	12.7705451915794	12.6116010199141	12.441813391342	13.035121301418	12.9228542053367	12.9098625054481	12.7518970786765	12.7580866144549	13.1663250932331	13.009823689688	12.9043457019656	12.8517513617428	12.2342270959719	12.4761950123831	12.4335904792707	12.7192836601056	12.8188099490469	12.6201113953388	12.5284324334354	12.4297415140928	13.1460292508037	12.9907428262271	12.5628182919503	12.8182722942884	12.607721492812	12.5146447150485	12.0988613749786	11.924281797304	12.797324759714	12.6161964425265	12.4345278863852	12.2604761487422	11.7433314057978	13.2381165684071	13.3847751553493	13.1114992020991	13.0980685752744	12.777251519269	13.2261074071992	13.2275217006812	13.2170888339149	12.938063287649	12.7526675571632
SNX11	9.20233517076508	9.54618929547808	9.79806926994787	9.8922360674347	9.77885230170233	9.26511795690355	9.65551319603525	9.74975922918948	9.88916019732106	9.89630925621201	9.08399176293144	8.97576638477629	9.68468730311401	9.42052781413592	9.01625734758944	8.99535434605304	9.07496937010499	9.68110738119248	9.24335338591706	9.01352271881991	9.87899876657326	9.42586486222337	9.60563323896301	9.56169932953888	9.72276525109194	9.99123654955603	9.56798554913943	9.72925157976481	9.59251438656663	9.73617577508769	9.22275165381987	10.2774065707634	10.1963781006669	10.5935668234207	10.4646182160551	9.20381897559666	10.1200744029994	10.4408043985059	10.461473251586	10.6009492464466	9.1446099767593	9.26582193800711	9.45745712874001	9.01808325615063	9.00269570537498	9.32037756621532	9.33523459553199	9.31568320934873	9.15720004376364	9.32240916965531	10.1948045791687	9.75989013275615	9.68558937807352	9.9682592940122	9.82985162275808	10.0900878505375	9.83820678643004	9.82605953203951	9.76769194283377	9.83201205662364
TMEM176A	3.07065443580684	4.77052529618182	5.00440656479583	4.79393679073548	4.81528349539501	3.81276512096214	4.23891827969184	4.39389518001661	5.37630777660175	4.57642478092911	4.88313903133887	4.70728051559414	5.49365752142437	4.93047138504759	4.67202904605815	4.96618358813823	5.48593816585665	4.88824875081881	5.14802276609306	3.83989295062321	4.51141921791228	4.24499278696865	2.36296086142051	3.10458000033506	3.66756252625649	5.65657197279334	3.81027769483833	3.6352487159804	2.61667765928704	2.27212296704945	0	1.39014434589848	0	0	0	0.932421076354055	0	0	1.29078160817024	0	1.0076975427779	0	0	0	0	0.821467416705392	0	0	1.07644711846776	3.20636441843997	0	1.12956676404114	2.50078726268134	2.33764519678307	1.77713705451333	2.14902280178028	2.54545485884155	2.80014013425993	2.82430994601408	1.31337859608834
M6PR	11.3567227723428	11.3886519853288	11.2670190604894	11.3177046962725	11.5400734745507	11.3659159434105	11.3730670783982	11.3062474409057	11.4111645997176	11.5401130853606	11.6117224910523	11.5541263851652	11.5179809635939	11.5893669049268	11.3843444542031	11.4701036303629	11.5796973300213	11.585804949481	11.5118748919677	11.5647845814775	11.7155106176987	11.8426729505481	11.7692009735628	11.732212471455	11.7928920556177	11.8610662149143	11.8374738864538	11.8055470747805	11.885805563491	11.7064171752164	11.5122780747881	11.5769832932316	11.544883609402	11.5774882778378	11.9131567340732	11.5018108441397	11.6539922486128	11.8550511744531	11.5951842588844	11.8684990612369	11.8126061591397	11.6884114548059	11.8012518987283	11.6633264865207	11.516192119995	11.8156036228332	11.6689307607507	11.6993906756718	11.6109871632451	11.5279188172828	12.0277333656716	12.1032569258793	11.9067505277279	12.0323094198784	11.9187046733904	11.9577915346376	12.0777759754676	11.9724349277175	11.8974239477039	11.9713901748314
