"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"hsa05226","Human Diseases","Cancer: specific types","hsa05226","Gastric cancer","6/49","109/5665",0.055045871559633,6.3639767833739,5.28159544794897,0.000315426869213697,0.00530490643677582,0.00374286428540655,"7157/5243/595/1499/6464/10912",6
"hsa04068","Environmental Information Processing","Signal transduction","hsa04068","FoxO signaling pathway","6/49","115/5665",0.0521739130434783,6.03194321206743,5.09195166686225,0.000421420070003045,0.00649689274588028,0.0045838674281033,"2309/51701/595/6648/23411/10912",6
"hsa05210","Human Diseases","Cancer: specific types","hsa05210","Colorectal cancer","5/49","80/5665",0.0625,7.22576530612245,5.23808163447735,0.00058057173141852,0.00826198233172509,0.00582922224258271,"7157/2353/595/1499/10912",5
"hsa04310","Environmental Information Processing","Signal transduction","hsa04310","Wnt signaling pathway","6/49","125/5665",0.048,5.54938775510204,4.80395788372187,0.000658071531526704,0.00840485026988819,0.00593002238103064,"7157/51701/57805/595/1499/23411",6
"hsa01522","Human Diseases","Drug resistance: antineoplastic","hsa01522","Endocrine resistance","5/49","84/5665",0.0595238095238095,6.88168124392614,5.07260714287314,0.000726503846084575,0.00840485026988819,0.00593002238103064,"7157/2353/595/4318/6464",5
"hsa05217","Human Diseases","Cancer: specific types","hsa05217","Basal cell carcinoma","4/49","48/5665",0.0833333333333333,9.6343537414966,5.61105281859433,0.000726905969287627,0.00840485026988819,0.00593002238103064,"7157/1499/2735/10912",4
"hsa05225","Human Diseases","Cancer: specific types","hsa05225","Hepatocellular carcinoma","6/49","136/5665",0.0441176470588235,5.10054021608643,4.52098793042725,0.00102602725463091,0.0111655907121599,0.00787785632038595,"7157/595/1499/1728/6464/10912",6
"hsa04218","Cellular Processes","Cell growth and death","hsa04218","Cellular senescence","6/49","142/5665",0.0422535211267606,4.88502443230813,4.37921752172778,0.00128441336231399,0.0125653518283279,0.00886545449054142,"7157/2309/595/4683/23411/10912",6
"hsa04917","Organismal Systems","Endocrine system","hsa04917","Prolactin signaling pathway","4/49","57/5665",0.0701754385964912,8.11313999283924,5.04128086800489,0.00139383498170728,0.0125653518283279,0.00886545449054142,"2309/2353/595/6464",4
"hsa04668","Environmental Information Processing","Signal transduction","hsa04668","TNF signaling pathway","5/49","97/5665",0.0515463917525773,5.95939406690511,4.60162246678286,0.00139422481705057,0.0125653518283279,0.00886545449054142,"2353/8837/3383/4318/7124",5
"hsa05200","Human Diseases","Cancer: overview","hsa05200","Pathways in cancer","10/49","386/5665",0.0259067357512953,2.99513587818547,3.7925945154278,0.00142633723456695,0.0125653518283279,0.00886545449054142,"7157/2353/595/1499/54583/3091/4318/1728/2735/10912",10
"hsa05214","Human Diseases","Cancer: specific types","hsa05214","Glioma","4/49","61/5665",0.0655737704918033,7.58113081298093,4.82683541280707,0.00179536127670964,0.0150973561905129,0.0106519042254543,"7157/595/6464/10912",4
"hsa05223","Human Diseases","Cancer: specific types","hsa05223","Non-small cell lung cancer","4/49","63/5665",0.0634920634920635,7.34045999352122,4.72678231420346,0.00202351280093077,0.0162760812248779,0.011483550906884,"7157/2309/595/10912",4
"hsa05205","Human Diseases","Cancer: overview","hsa05205","Proteoglycans in cancer","6/49","157/5665",0.0382165605095541,4.41830235278825,4.05704147157349,0.0021493190064768,0.016567667341592,0.0116892788071545,"7157/595/1499/3091/4318/7124",6
"hsa04010","Environmental Information Processing","Signal transduction","hsa04010","MAPK signaling pathway","7/49","220/5665",0.0318181818181818,3.67857142857143,3.78496391342795,0.00258748293158847,0.0191473736937547,0.0135093845691356,"7157/51701/2353/7124/6722/4208/10912",7
"hsa04211","Organismal Systems","Aging","hsa04211","Longevity regulating pathway","4/49","71/5665",0.0563380281690141,6.51336590974418,4.36647394179725,0.00313784486825872,0.0216527676015933,0.0152770593604413,"7157/2309/6648/23411",4
"hsa05160","Human Diseases","Infectious disease: viral","hsa05160","Hepatitis C","5/49","117/5665",0.0427350427350427,4.94069422640851,4.02293999735307,0.00318519857159125,0.0216527676015933,0.0152770593604413,"7157/595/8837/1499/7124",5
"hsa05219","Human Diseases","Cancer: specific types","hsa05219","Bladder cancer","3/49","35/5665",0.0857142857142857,9.90962099125364,4.93838753100034,0.0032771756369979,0.0216527676015933,0.0152770593604413,"7157/595/4318",3
"hsa05220","Human Diseases","Cancer: specific types","hsa05220","Chronic myeloid leukemia","4/49","73/5665",0.0547945205479452,6.3349175286553,4.28500834095256,0.00347087713122263,0.022141802388834,0.0156220967067734,"7157/595/6464/10912",4
"hsa05142","Human Diseases","Infectious disease: parasitic","hsa05142","Chagas disease","4/49","76/5665",0.0526315789473684,6.08485499462943,4.16835238905017,0.00401444803056066,0.0247557628551241,0.0174663703785797,"2353/718/8837/7124",4
"hsa05215","Human Diseases","Cancer: specific types","hsa05215","Prostate cancer","4/49","77/5665",0.051948051948052,6.00583090379009,4.13085025373528,0.00420775931721316,0.025110821731756,0.0177168813356344,"7157/595/1499/4318",4
"hsa04650","Organismal Systems","Immune system","hsa04650","Natural killer cell mediated cytotoxicity","4/49","80/5665",0.05,5.78061224489796,4.02219421553393,0.00482536555666892,0.0278966446244922,0.0196824121390443,"3383/6464/7124/8795",4
"hsa04064","Environmental Information Processing","Signal transduction","hsa04064","NF-kappa B signaling pathway","4/49","84/5665",0.0476190476190476,5.50534499514091,3.88559737525051,0.00574014217860466,0.0321795849406625,0.0227042306266978,"8837/3383/7124/10912",4
"hsa05166","Human Diseases","Infectious disease: viral","hsa05166","Human T-cell leukemia virus 1 infection","6/49","198/5665",0.0303030303030303,3.50340136054422,3.3491504316411,0.00675161552530639,0.0367367315347554,0.0259195147101546,"7157/2353/595/3383/7124/6722",6
"hsa05134","Human Diseases","Infectious disease: bacterial","hsa05134","Legionellosis","3/49","47/5665",0.0638297872340425,7.37950499348676,4.1019574968586,0.00755080613679545,0.0399114038659188,0.0281593973221845,"718/3297/7124",3
"hsa04213","Organismal Systems","Aging","hsa04213","Longevity regulating pathway - multiple species","3/49","49/5665",0.0612244897959184,7.07830070803832,3.99128541511392,0.00847655134326597,0.0435600555140057,0.0307336949288006,"2309/6648/23411",3
"hsa05218","Human Diseases","Cancer: specific types","hsa05218","Melanoma","3/49","50/5665",0.06,6.93673469387755,3.93825538833174,0.00896338418037575,0.0446725885269861,0.0315186399849006,"7157/595/10912",3
"hsa05143","Human Diseases","Infectious disease: parasitic","hsa05143","African trypanosomiasis","2/49","17/5665",0.117647058823529,13.6014405762305,4.86008008027646,0.00917599115689444,0.0446725885269861,0.0315186399849006,"3383/7124",2
"hsa04919","Organismal Systems","Endocrine system","hsa04919","Thyroid hormone signaling pathway","4/49","99/5665",0.0404040404040404,4.67120181405896,3.44191680220372,0.0101889881604445,0.0483323797354416,0.0341007970821893,"7157/595/1499/3091",4
