"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"hsa05169","Human Diseases","Infectious disease: viral","hsa05169","Epstein-Barr virus infection","37/542","176/5665",0.210227272727273,2.19730166051661,5.24822433928421,2.60684211294625e-06,7.48874643355468e-05,5.53798037391452e-05,"7124/596/5925/890/958/8900/581/3112/1380/695/1017/894/1869/5610/317/1019/6772/864/836/10018/3654/4616/10912/5601/5706/4791/6850/930/3122/355/5970/3383/6774/841/2208/3661/953",37
"hsa05152","Human Diseases","Infectious disease: bacterial","hsa05152","Tuberculosis","32/542","143/5665",0.223776223776224,2.33891569684928,5.27438877317715,3.11175559609353e-06,8.19428973637963e-05,6.05973458186635e-05,"7124/596/1509/2033/1051/1387/581/3112/718/7040/4800/54106/7099/7043/7096/4261/317/51561/7132/6772/836/3654/5601/3684/387/6850/3122/3687/5970/841/3592/3606",32
"hsa04640","Organismal Systems","Immune system","hsa04640","Hematopoietic cell lineage","19/542","64/5665",0.296875,3.10294626383764,5.50280931435333,4.51369069371292e-06,0.000109717404554868,8.11367881784833e-05,"7124/1441/3112/1380/914/1436/909/947/1604/2322/3684/930/3122/2208/931/3574/3589/924/290",19
"hsa04066","Environmental Information Processing","Signal transduction","hsa04066","HIF-1 signaling pathway","23/542","88/5665",0.261363636363636,2.73178044280443,5.32516332486737,5.12025088978805e-06,0.000115571377226645,8.54658419197705e-05,"3479/596/2033/7018/1387/405/5604/2321/7099/7076/5230/54583/3162/229/3643/2597/5970/3101/6774/2034/6513/3091/1906",23
"hsa04935","Organismal Systems","Endocrine system","hsa04935","Growth hormone synthesis, secretion and action","23/542","90/5665",0.255555555555556,2.67107421074211,5.19748977284662,7.71677939476919e-06,0.000162566819249804,0.000120219300044825,"468/3479/2033/1387/5566/1386/5604/3667/2353/10488/8660/9021/3845/6772/6654/6777/5601/2771/4214/6774/5747/3726/2885",23
"hsa04215","Cellular Processes","Cell growth and death","hsa04215","Apoptosis - multiple species","12/542","31/5665",0.387096774193548,4.04594691108201,5.53087499367519,1.34019379321416e-05,0.000255440310199777,0.000188899896283646,"596/581/598/5366/332/317/7132/836/10018/5601/8678/841",12
"hsa05221","Human Diseases","Cancer: specific types","hsa05221","Acute myeloid leukemia","18/542","63/5665",0.285714285714286,2.98629414865577,5.15633794772552,1.4550397416443e-05,0.000255440310199777,0.000188899896283646,"890/8900/1050/1053/6688/5604/3728/1436/8864/4353/3845/6654/6777/2322/3684/5970/6774/2885",18
"hsa05323","Human Diseases","Immune disease","hsa05323","Rheumatoid arthritis","18/542","63/5665",0.285714285714286,2.98629414865577,5.15633794772552,1.4550397416443e-05,0.000255440310199777,0.000188899896283646,"7124/54/3600/6348/2321/3112/7040/7099/7043/2353/51561/1513/3122/6352/3383/10673/3606/3589",18
"hsa05203","Human Diseases","Cancer: overview","hsa05203","Viral carcinogenesis","34/542","169/5665",0.201183431952663,2.10277516976353,4.73375805210551,1.81340992324368e-05,0.000301598703023685,0.000223034350670413,"468/2033/5925/890/1387/8900/5566/581/1386/5423/718/7529/983/5366/1017/894/5610/10488/1019/3845/8970/6777/836/2934/8850/4791/387/6850/5970/8379/6774/841/3661/2885",34
"hsa05164","Human Diseases","Infectious disease: viral","hsa05164","Influenza A","28/542","130/5665",0.215384615384615,2.25120635821743,4.6939763148685,2.75055525836857e-05,0.000434587730822234,0.000321380667030433,"7124/2033/7514/1387/581/5604/3112/7099/8743/5610/4261/317/9021/7132/1019/6772/836/3122/60/834/6352/355/5970/3383/841/3661/3592/3606",28
"hsa05145","Human Diseases","Infectious disease: parasitic","hsa05145","Toxoplasmosis","23/542","99/5665",0.232323232323232,2.42824928249282,4.66282480920256,4.10101279747966e-05,0.000617104782858844,0.000456353303779692,"7124/596/958/598/3112/7040/7099/7043/4261/7132/6772/3949/836/3654/5601/2771/3122/5970/6774/841/3592/3912/3303",23
"hsa05133","Human Diseases","Infectious disease: bacterial","hsa05133","Pertussis","16/542","57/5665",0.280701754385965,2.93390302324076,4.77273372483732,5.52009877680925e-05,0.00079288691521442,0.000586345420311796,"7124/718/7099/2353/51561/836/3654/3659/5601/3684/2771/387/834/5970/3661/3592",16
"hsa05142","Human Diseases","Infectious disease: parasitic","hsa05142","Chagas disease","19/542","76/5665",0.25,2.6130073800738,4.60442266931449,6.60886131338015e-05,0.000908000076099186,0.00067147240804137,"7124/6348/718/7040/54106/7099/7048/7043/2353/8837/7132/3654/5601/2771/6352/355/5970/841/3592",19
"hsa04620","Organismal Systems","Immune system","hsa04620","Toll-like receptor signaling pathway","20/542","83/5665",0.240963855421687,2.51856133019162,4.53289390494431,7.49687193184111e-05,0.000987088137692413,0.000729958582837161,"7124/958/6348/5604/54106/7099/6351/2353/7096/6772/51311/3663/3654/1513/5601/6352/5970/841/3661/3592",20
"hsa05134","Human Diseases","Infectious disease: bacterial","hsa05134","Legionellosis","14/542","47/5665",0.297872340425532,3.11337049540708,4.73186983179407,7.89697009121637e-05,0.00099817701952975,0.00073815888852633,"7124/718/51128/7099/317/836/3684/4791/834/5970/841/3592/3606/3303",14
"hsa04064","Environmental Information Processing","Signal transduction","hsa04064","NF-kappa B signaling pathway","20/542","84/5665",0.238095238095238,2.48857845721314,4.4704830133225,8.98006398242209e-05,0.00109142316094053,0.000807115062387735,"7124/596/142/958/598/472/695/7099/6351/5328/8837/7132/3654/4616/10912/4791/6850/5970/3383/10673",20
"hsa04915","Organismal Systems","Endocrine system","hsa04915","Estrogen signaling pathway","20/542","86/5665",0.232558139534884,2.43070453960354,4.3483058897848,0.000127458445089573,0.00149173587586315,0.00110314911539513,"468/596/1509/3858/5566/4313/1386/5604/2100/2353/10488/5580/3845/6654/2288/2771/5443/3320/2885/3303",20
"hsa05321","Human Diseases","Immune disease","hsa05321","Inflammatory bowel disease","13/542","44/5665",0.295454545454545,3.08809963099631,4.52240913703259,0.000155604990501605,0.001721172404813,0.00127281903353926,"7124/3112/7040/7099/7043/51561/6772/3122/5970/6774/3592/3606/30009",13
"hsa05144","Human Diseases","Infectious disease: parasitic","hsa05144","Malaria","10/542","28/5665",0.357142857142857,3.73286768581972,4.71490222908258,0.000157955695378408,0.001721172404813,0.00127281903353926,"7124/958/7040/54106/7099/7043/7057/3383/3592/3606",10
"hsa04933","Human Diseases","Endocrine and metabolic disease","hsa04933","AGE-RAGE signaling pathway in diabetic complications","19/542","81/5665",0.234567901234568,2.45171062821739,4.28005104631698,0.000165826224430572,0.00173904838549023,0.00128603844629857,"7124/596/581/4313/7040/7048/7043/2335/5580/1019/3845/6772/6777/836/5601/5970/3383/6774/1906",19
"hsa05418","Human Diseases","Cardiovascular disease","hsa05418","Fluid shear stress and atherosclerosis","23/542","108/5665",0.212962962962963,2.22589517561842,4.18354170693059,0.000170602847943662,0.00173904838549023,0.00128603844629857,"7124/596/5327/1728/4313/2944/8878/4780/2950/2353/7132/3162/1843/5601/387/60/5970/3383/3320/1906/5747/857/653361",23
"hsa04010","Environmental Information Processing","Signal transduction","hsa04010","MAPK signaling pathway","38/542","220/5665",0.172727272727273,1.80535055350553,3.96274792777473,0.000196172664100955,0.00193720505799693,0.00143257669178987,"468/1649/3479/7124/3315/5566/1386/5604/2321/7040/4763/51701/1436/7048/7043/2353/7132/3845/1843/994/6654/836/3925/3654/4616/10912/2322/4149/5601/4791/3643/2247/11221/355/4214/5970/2885/3303",38
"hsa04917","Organismal Systems","Endocrine system","hsa04917","Prolactin signaling pathway","15/542","57/5665",0.263157894736842,2.75053408428821,4.32019235719424,0.000208614144062856,0.00199763847042008,0.00147726762302884,"5604/2100/894/2353/9021/3845/6772/6654/6777/3659/5601/3972/5970/6774/2885",15
"hsa05160","Human Diseases","Infectious disease: viral","hsa05160","Hepatitis C","24/542","117/5665",0.205128205128205,2.14400605544517,4.06679345190641,0.000227517572063076,0.00211457508152741,0.00156374306495365,"7124/5925/581/5604/7529/1017/1869/5610/317/8837/9021/7132/1019/3845/6772/6654/3949/836/355/5970/6774/841/3661/2885",24
"hsa04668","Environmental Information Processing","Signal transduction","hsa04668","TNF signaling pathway","21/542","97/5665",0.216494845360825,2.26281051470309,4.0801255860939,0.000255418427720669,0.0022526996207078,0.00166588712790517,"468/7124/1051/3600/1386/5604/2353/10488/8837/9021/7132/836/3659/5601/6352/355/5970/3383/841/1906/3726",21
"hsa05215","Human Diseases","Cancer: specific types","hsa05215","Prostate cancer","18/542","77/5665",0.233766233766234,2.4433315761729,4.14746151140485,0.000256636665650256,0.0022526996207078,0.00166588712790517,"468/3479/596/2033/5925/1387/5327/5604/1017/1869/2950/10488/5328/3845/6654/5970/3320/2885",18
"hsa05162","Human Diseases","Infectious disease: viral","hsa05162","Measles","23/542","112/5665",0.205357142857143,2.14639891934634,3.98547445884384,0.000300786838639282,0.00256888218945982,0.00189970634930073,"596/581/598/54106/1017/7099/894/5610/2353/317/1019/6772/6777/836/3654/5601/355/5970/6774/841/3661/3592/3303",23
"hsa04920","Organismal Systems","Endocrine system","hsa04920","Adipocytokine signaling pathway","14/542","53/5665",0.264150943396226,2.76091345819119,4.18905636498139,0.000323763394057123,0.00269234822426449,0.00199101034572524,"7124/3667/8660/9021/7132/79602/51094/10645/5601/5443/5106/5970/6774/6513",14
"hsa05210","Human Diseases","Cancer: specific types","hsa05210","Colorectal cancer","18/542","80/5665",0.225,2.35170664206642,3.96018012910353,0.000424477084465158,0.00343935278694846,0.00254342544537827,"596/581/5604/7040/5366/7048/7043/332/2353/3845/6654/836/10018/4616/10912/5601/387/2885",18
"hsa04380","Organismal Systems","Development and regeneration","hsa04380","Osteoclast differentiation","23/542","115/5665",0.2,2.09040590405904,3.84228619689178,0.000449319360627348,0.00354962294895605,0.00262497100155977,"7124/54/6688/8878/5604/7040/695/1436/7048/2353/9021/7132/6772/2354/4689/1513/5601/4791/6850/5970/3726/2885/653361",23
"hsa04060","Environmental Information Processing","Signaling molecules and interaction","hsa04060","Cytokine-cytokine receptor interaction","27/542","146/5665",0.184931506849315,1.93290956882172,3.71436746144586,0.000553928174379649,0.00426930007570656,0.00315717727117541,"7124/958/1441/3600/6348/7040/1230/9518/8743/1436/7048/7043/6351/729230/51561/7132/7852/6352/355/608/11009/10673/3592/3574/3606/9235/3589",27
"hsa05143","Human Diseases","Infectious disease: parasitic","hsa05143","African trypanosomiasis","7/542","17/5665",0.411764705882353,4.30377686129802,4.43697428292581,0.000584099470240096,0.00439465315704453,0.00324987675171181,"7124/54106/355/3383/3592/3606/3620",7
"hsa01522","Human Diseases","Drug resistance: antineoplastic","hsa01522","Endocrine resistance","18/542","84/5665",0.214285714285714,2.23972061149183,3.72311577403572,0.000790416802555336,0.00576532193192695,0.00426349589902659,"3479/596/5925/5566/581/4313/5604/2100/1869/2353/1019/3845/6654/1565/5601/4853/5747/2885",18
"hsa05140","Human Diseases","Infectious disease: parasitic","hsa05140","Leishmaniasis","15/542","64/5665",0.234375,2.44969441881919,3.79343594652125,0.000802766344951853,0.00576532193192695,0.00426349589902659,"7124/3112/718/7040/7099/7043/2353/6772/3654/4689/3684/3122/5970/3592/653361",15
"hsa04211","Organismal Systems","Aging","hsa04211","Longevity regulating pathway","16/542","71/5665",0.225352112676056,2.35538693415103,3.73792278444369,0.000859723339325856,0.00603716833837712,0.00446452821825357,"468/3479/5566/581/1386/3667/10488/8660/23411/3845/79602/847/51094/10645/3643/5970",16
"hsa04936","Human Diseases","Endocrine and metabolic disease","hsa04936","Alcoholic liver disease","20/542","100/5665",0.2,2.09040590405904,3.57811832089243,0.00104188396477404,0.00715728984496952,0.00529286590800544,"7124/718/7099/23175/7132/23411/79602/51094/10645/836/3654/6720/5601/355/5970/841/3661/6319/3592/2194",20
"hsa05212","Human Diseases","Cancer: specific types","hsa05212","Pancreatic cancer","16/542","73/5665",0.219178082191781,2.29085578527018,3.61039452439719,0.00118199548820517,0.00778147029735069,0.00575445171889358,"5925/581/598/5604/7040/1869/7048/7043/1019/3845/6772/4616/10912/5601/5970/6774",16
"hsa05220","Human Diseases","Cancer: specific types","hsa05220","Chronic myeloid leukemia","16/542","73/5665",0.219178082191781,2.29085578527018,3.61039452439719,0.00118199548820517,0.00778147029735069,0.00575445171889358,"5925/581/598/5604/7040/1869/7048/7043/1019/3845/6654/6777/4616/10912/5970/2885",16
"hsa05211","Human Diseases","Cancer: specific types","hsa05211","Renal cell carcinoma","14/542","60/5665",0.233333333333333,2.43880688806888,3.64409267026914,0.00124667770183125,0.00803979905670767,0.00594548764353465,"2033/1387/405/5604/7040/7043/54583/3845/6654/2113/2034/6513/3091/2885",14
"hsa05167","Human Diseases","Infectious disease: viral","hsa05167","Kaposi sarcoma-associated herpesvirus infection","27/542","154/5665",0.175324675324675,1.83249868212968,3.40665220348467,0.0012930031982071,0.00817178021266884,0.00604308863162053,"2033/5925/1387/581/5604/718/1230/1869/5610/2353/7132/1019/3845/6772/836/81631/5601/8678/6850/2247/355/5970/3383/6774/841/3661/3091",27
"hsa04061","Environmental Information Processing","Signaling molecules and interaction","hsa04061","Viral protein interaction with cytokine and cytokine receptor","12/542","48/5665",0.25,2.6130073800738,3.6500923189172,0.00145178780036493,0.00899539107677095,0.00665215462705913,"7124/6348/1230/8743/1436/6351/729230/7132/7852/6352/11009/3606",12
"hsa04610","Organismal Systems","Immune system","hsa04610","Complement and coagulation cascades","10/542","36/5665",0.277777777777778,2.90334153341533,3.72607367872113,0.00151429430126089,0.00920224998458541,0.00680512823643558,"5327/2/718/1380/5328/5270/1604/3684/3687/5627",10
"hsa05225","Human Diseases","Cancer: specific types","hsa05225","Hepatocellular carcinoma","24/542","136/5665",0.176470588235294,1.84447579769915,3.24214515064853,0.00215693775391695,0.0128602326459954,0.0095102320033677,"5925/1728/581/598/6597/2944/5604/7040/4780/1869/2950/7048/7043/1019/3845/3162/6654/7477/7471/4616/10912/60/2885/6595",24
"hsa05146","Human Diseases","Infectious disease: parasitic","hsa05146","Amoebiasis","14/542","64/5665",0.21875,2.28638145756458,3.36609260456324,0.00240515021963455,0.0140745827667503,0.0104082524124536,"7124/3315/5566/7040/7099/7043/909/2335/836/3684/5970/3592/5747/3912",14
"hsa04151","Environmental Information Processing","Signal transduction","hsa04151","PI3K-Akt signaling pathway","36/542","234/5665",0.153846153846154,1.60800454158388,3.08939854942469,0.00254613658363331,0.014542115549875,0.0107539961761234,"468/3479/596/598/1441/1386/5604/2321/7529/1017/7099/894/1436/3667/10488/2335/7057/1019/3845/6654/3679/10018/2322/4170/6850/930/3643/2247/4602/5106/5970/3320/3574/5747/2885/3912",36
"hsa04630","Environmental Information Processing","Signal transduction","hsa04630","JAK-STAT signaling pathway","19/542","100/5665",0.19,1.98588560885609,3.23513963581873,0.00257708376833229,0.014542115549875,0.0107539961761234,"596/2033/1387/598/1441/3600/894/51561/9021/6772/6654/6777/4170/6774/11009/3592/3574/3589/2885",19
"hsa05163","Human Diseases","Infectious disease: viral","hsa05163","Human cytomegalovirus infection","28/542","171/5665",0.16374269005848,1.71144343022378,3.07250917610415,0.00303351227402836,0.0168173662911046,0.0124365600154071,"468/7124/5925/5566/581/6348/1386/5604/1230/1869/6351/10488/7132/1019/3845/7852/6654/836/2771/387/6352/355/5970/6774/841/3661/5747/2885",28
"hsa04218","Cellular Processes","Cell growth and death","hsa04218","Cellular senescence","24/542","142/5665",0.169014084507042,1.76654020061327,3.0087816675925,0.00387240381375119,0.0210979242266444,0.0156020625526818,"5925/890/8900/8878/5604/7040/472/983/1017/894/1869/7048/7043/993/23411/1019/3845/9133/28996/4616/10912/2113/5970/4605",24
"hsa05222","Human Diseases","Cancer: specific types","hsa05222","Small cell lung cancer","16/542","82/5665",0.195121951219512,2.03942039420394,3.08363831810644,0.00416530464473564,0.0223090892836689,0.0164977275848584,"596/5925/581/598/1017/1869/2335/317/1019/836/4616/10912/4149/5970/5747/3912",16
"hsa04914","Organismal Systems","Endocrine system","hsa04914","Progesterone-mediated oocyte maturation","17/542","91/5665",0.186813186813187,1.95257694335185,2.97945182082465,0.00508474514934861,0.0267796577865693,0.019803744265884,"3479/890/8900/5566/5604/983/1017/993/3845/996/9133/994/5347/5601/2771/8379/3320",17
"hsa01524","Human Diseases","Drug resistance: antineoplastic","hsa01524","Platinum drug resistance","13/542","63/5665",0.206349206349206,2.15676799625139,3.00292216025611,0.00576657825447961,0.0298727660395993,0.0220911194563326,"596/581/598/2944/472/5366/2950/332/317/836/355/841/1244",13
"hsa04672","Organismal Systems","Immune system","hsa04672","Intestinal immune network for IgA production","9/542","37/5665",0.243243243243243,2.54238555899073,3.06137023754839,0.00678976494685717,0.0340433074832849,0.0251752640282786,"958/3600/3112/7040/57379/7852/3122/608/10673",9
"hsa04930","Human Diseases","Endocrine and metabolic disease","hsa04930","Type II diabetes mellitus","9/542","37/5665",0.243243243243243,2.54238555899073,3.06137023754839,0.00678976494685717,0.0340433074832849,0.0251752640282786,"7124/3667/8660/5580/9021/389692/5601/3643/3101",9
"hsa05226","Human Diseases","Cancer: specific types","hsa05226","Gastric cancer","19/542","109/5665",0.174311926605505,1.82191340262027,2.81810571376325,0.00689484708522225,0.0340433074832849,0.0251752640282786,"596/5925/581/5604/7040/1017/3728/1869/7048/7043/3845/6654/7477/7471/4616/10912/2247/1495/2885",19
"hsa05205","Human Diseases","Cancer: overview","hsa05205","Proteoglycans in cancer","25/542","157/5665",0.159235668789809,1.66433591087503,2.74561524175355,0.00713901695531552,0.0345132637116834,0.0255227999466813,"3479/7124/5566/4313/5604/7040/7099/2335/7057/5328/3845/6654/7477/7471/836/387/60/6548/2247/355/6774/3091/5747/2885/857",25
"hsa04932","Human Diseases","Endocrine and metabolic disease","hsa04932","Non-alcoholic fatty liver disease","22/542","133/5665",0.165413533834586,1.72890713869545,2.76666149624684,0.00720846647142755,0.0345132637116834,0.0255227999466813,"468/1649/7124/1050/581/7040/6390/3667/2353/8660/9021/7132/79602/51094/836/10018/6720/5601/3643/355/5970/841",22
"hsa04659","Organismal Systems","Immune system","hsa04659","Th17 cell differentiation","16/542","87/5665",0.183908045977011,1.92221232557153,2.8193590102161,0.00755246061232569,0.0350967287278664,0.0259542764076827,"196/3112/7040/3662/7048/2353/51561/6772/6777/5601/3122/5970/6774/3320/30009/3091",16
"hsa04931","Human Diseases","Endocrine and metabolic disease","hsa04931","Insulin resistance","16/542","87/5665",0.183908045977011,1.92221232557153,2.8193590102161,0.00755246061232569,0.0350967287278664,0.0259542764076827,"7124/3667/10488/8660/5580/9021/7132/57761/133522/6720/5601/3643/5106/5970/6774/6513",16
"hsa05168","Human Diseases","Infectious disease: viral","hsa05168","Herpes simplex virus 1 infection","24/542","152/5665",0.157894736842105,1.65032045057293,2.64334772339002,0.00920413307099333,0.0421522616004912,0.0311718923228149,"7124/596/581/598/3112/718/54106/5610/3054/317/9021/7132/6772/836/3654/6428/6850/3122/6352/355/5970/841/3661/3592",24
